priority,metaobject_id,handle,display_name,proposed_action,referencing_products,referencing_product_handles,why_tim_approval_is_required
3,138205397308,body-solid-opb-5-olympic-weight-plate-5-lbs-new,Body Solid OPB5 Olympic Weight Plate- 5 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-opb5-olympic-weight-plate-5-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138205462844,body-solid-orblk-260-olympic-rubber-bumper-plate-set-260-lbs-new,Body Solid ORBLK260 Olympic Rubber Bumper Plate Set - 260 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-orblk260-olympic-rubber-bumper-plate-set-260-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138208051516,body-solid-orc-300-s-colored-rubber-grip-olympic-plate-set-300-lbs-new,Body Solid ORC300S Colored Rubber Grip Olympic Plate Set 300 lbs (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-orc300s-colored-rubber-grip-olympic-plate-set-300-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138208182588,body-solid-orph-260-premium-bumper-plate-set-260-lbs-new,Body Solid ORPH260 Premium Bumper Plate Set- 260 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-orph260-premium-bumper-plate-set-260-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138208313660,body-solid-orst-255-rubber-grip-olympic-set-255-lbs-new,Body Solid ORST255 Rubber Grip Olympic Set 255 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-orst255-rubber-grip-olympic-set-255-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138208805180,body-solid-orst-355-rubber-grip-olympic-set-355-lbs-new,Body Solid ORST355 Rubber Grip Olympic Set 355 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-orst355-rubber-grip-olympic-set-355-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138209198396,body-solid-orst-455-rubber-grip-olympic-set-455-lbs-new,Body Solid ORST455 Rubber Grip Olympic Set 455 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-orst455-rubber-grip-olympic-set-455-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138209263932,body-solid-ort-10-rubber-grip-olympic-plate-10-lbs-black-new,Body Solid ORT10 Rubber Grip Olympic Plate 10 lbs. Black (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-ort10-rubber-grip-olympic-plate-10-lbs-black-new,Medium - archiving/reactivating the product later would need the record back.
3,138209329468,body-solid-ort-100-rubber-grip-olympic-plate-100-lbs-black-new,Body Solid ORT100 Rubber Grip Olympic Plate 100 lbs. Black (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-ort100-rubber-grip-olympic-plate-100-lbs-black-new,Medium - archiving/reactivating the product later would need the record back.
3,135517765948,body-solid-ort-2-5-rubber-grip-olympic-plate-2-5-lbs-black-new,Body Solid ORT2-5 Rubber Grip Olympic Plate 2.5 lbs. Black (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-ort2-5-rubber-grip-olympic-plate-2-5-lbs-black-new,Medium - archiving/reactivating the product later would need the record back.
3,138209362236,body-solid-ort-25-rubber-grip-olympic-plate-25-lbs-black-new,Body Solid ORT25 Rubber Grip Olympic Plate 25 lbs. Black (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-ort25-rubber-grip-olympic-plate-25-lbs-black-new,Medium - archiving/reactivating the product later would need the record back.
3,138209493308,body-solid-ort-255-rubber-grip-olympic-plates-new,Body Solid ORT255 Rubber Grip Olympic Plates (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-ort255-rubber-grip-olympic-plates-new,Medium - archiving/reactivating the product later would need the record back.
3,138209984828,body-solid-ort-35-rubber-grip-olympic-plate-35-lbs-black-new,Body Solid ORT35 Rubber Grip Olympic Plate 35 lbs. Black (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-ort35-rubber-grip-olympic-plate-35-lbs-black-new,Medium - archiving/reactivating the product later would need the record back.
3,138269098300,body-solid-ort-45-rubber-grip-olympic-plate-45-lbs-black-new,Body Solid ORT45 Rubber Grip Olympic Plate 45 lbs. Black (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-ort45-rubber-grip-olympic-plate-45-lbs-black-new,Medium - archiving/reactivating the product later would need the record back.
3,138269196604,body-solid-ort-5-rubber-grip-olympic-plate-5-lbs-black-new,Body Solid ORT5 Rubber Grip Olympic Plate 5 lbs. Black (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-ort5-rubber-grip-olympic-plate-5-lbs-black-new,Medium - archiving/reactivating the product later would need the record back.
3,138269229372,body-solid-ortc-10-rubber-grip-olympic-plate-10-lbs-green-new,Body Solid ORTC10 Rubber Grip Olympic Plate 10 lbs. Green (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-ortc10-rubber-grip-olympic-plate-10-lbs-green-new,Medium - archiving/reactivating the product later would need the record back.
3,135517897020,body-solid-ortc-2-5-rubber-grip-olympic-plate-2-5-lbs-gray-new,Body Solid ORTC2-5 Rubber Grip Olympic Plate 2.5 lbs. Gray (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-ortc2-5-rubber-grip-olympic-plate-2-5-lbs-gray-new,Medium - archiving/reactivating the product later would need the record back.
3,138269294908,body-solid-ortc-25-rubber-grip-olympic-plate-25-lbs-yellow-new,Body Solid ORTC25 Rubber Grip Olympic Plate 25 lbs. Yellow (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-ortc25-rubber-grip-olympic-plate-25-lbs-yellow-new,Medium - archiving/reactivating the product later would need the record back.
3,138269360444,body-solid-ortc-35-rubber-grip-olympic-plate-35-lbs-blue-new,Body Solid ORTC35 Rubber Grip Olympic Plate 35 lbs. Blue (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-ortc35-rubber-grip-olympic-plate-35-lbs-blue-new,Medium - archiving/reactivating the product later would need the record back.
3,138270376252,body-solid-ortc-45-rubber-grip-olympic-plate-45-lbs-red-new,Body Solid ORTC45 Rubber Grip Olympic Plate 45 lbs. Red (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-ortc45-rubber-grip-olympic-plate-45-lbs-red-new,Medium - archiving/reactivating the product later would need the record back.
3,138270572860,body-solid-ortc-5-rubber-grip-olympic-plate-5-lbs-dark-blue-new,Body Solid ORTC5 Rubber Grip Olympic Plate 5 lbs. Dark Blue (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-ortc5-rubber-grip-olympic-plate-5-lbs-dark-blue-new,Medium - archiving/reactivating the product later would need the record back.
3,138272866620,body-solid-osb-255-olympic-weight-set-255-lbs-plates-only-new,Body Solid OSB255 Olympic Weight Set - 255 lbs. (plates only) (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-osb255-olympic-weight-set-255-lbs-plates-only-new,Medium - archiving/reactivating the product later would need the record back.
3,138273685820,body-solid-osb-300-s-olympic-weight-set-300-lbs-black-bar-new,Body Solid OSB300S Olympic Weight Set - 300 lbs.- Black Bar (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-osb300s-olympic-weight-set-300-lbs-black-bar-new,Medium - archiving/reactivating the product later would need the record back.
3,138275356988,body-solid-osb-355-olympic-weight-set-355-lbs-plates-only-new,Body Solid OSB355 Olympic Weight Set - 355 lbs. (plates only) (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-osb355-olympic-weight-set-355-lbs-plates-only-new,Medium - archiving/reactivating the product later would need the record back.
3,138275717436,body-solid-osb-400-s-olympic-weight-set-400-lbs-with-black-bar-new,Body Solid OSB400S Olympic Weight Set - 400 lbs. with Black Bar (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-osb400s-olympic-weight-set-400-lbs-with-black-bar-new,Medium - archiving/reactivating the product later would need the record back.
3,138276045116,body-solid-osb-455-olympic-weight-set-455-lbs-plates-only-new,Body Solid OSB455 Olympic Weight Set - 455 lbs. (plates only) (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-osb455-olympic-weight-set-455-lbs-plates-only-new,Medium - archiving/reactivating the product later would need the record back.
3,138276241724,body-solid-osb-500-s-olympic-weight-set-500-lbs-with-black-bar-new,Body Solid OSB500S Olympic Weight Set - 500 lbs. with Black Bar (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-osb500s-olympic-weight-set-500-lbs-with-black-bar-new,Medium - archiving/reactivating the product later would need the record back.
3,138276471100,body-solid-osc-300-s-olympic-weight-set-300-lbs-chrome-bar-new,Body Solid OSC300S Olympic Weight Set - 300 lbs.- Chrome Bar (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-osc300s-olympic-weight-set-300-lbs-chrome-bar-new,Medium - archiving/reactivating the product later would need the record back.
3,138276700476,body-solid-osc-400-s-olympic-weight-set-400-lbs-with-chrome-bar-new,Body Solid OSC400S Olympic Weight Set - 400 lbs. with Chrome Bar (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-osc400s-olympic-weight-set-400-lbs-with-chrome-bar-new,Medium - archiving/reactivating the product later would need the record back.
3,138277060924,body-solid-osc-500-s-olympic-weight-set-500-lbs-with-chrome-bar-new,Body Solid OSC500S Olympic Weight Set - 500 lbs. with Chrome Bar (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-osc500s-olympic-weight-set-500-lbs-with-chrome-bar-new,Medium - archiving/reactivating the product later would need the record back.
3,138281976124,body-solid-osr-300-s-rubber-grip-olympic-set-300-lbs-includes-bar-new,Body Solid OSR300S Rubber Grip Olympic Set 300 lbs. includes bar (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-osr300s-rubber-grip-olympic-set-300-lbs-includes-bar-new,Medium - archiving/reactivating the product later would need the record back.
3,138282172732,body-solid-osr-400-s-rubber-grip-olympic-set-400-lbs-includes-bar-new,Body Solid OSR400S Rubber Grip Olympic Set 400 lbs. includes bar (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-osr400s-rubber-grip-olympic-set-400-lbs-includes-bar-new,Medium - archiving/reactivating the product later would need the record back.
3,138283123004,body-solid-osr-500-s-rubber-grip-olympic-set-500-lbs-includes-bar-new,Body Solid OSR500S Rubber Grip Olympic Set 500 lbs. includes bar (NEW),DISCONNECT (if attached) + ARCHIVE,1,body-solid-osr500s-rubber-grip-olympic-set-500-lbs-includes-bar-new,Medium - archiving/reactivating the product later would need the record back.
3,136357708092,body-solid-pla-144-x-lat-attachment-for-powerline-smith-machine-new,Body-Solid PLA144X Lat Attachment for Powerline Smith Machine (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-pla144x-lat-attachment-for-powerline-smith-machine-new,Medium - archiving/reactivating the product later would need the record back.
3,138189832508,body-solid-plate-loaded-lat-machine-glm-83-new,Body-Solid Plate Loaded Lat Machine GLM83 (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-plate-loaded-lat-machine-glm83-new,Medium - archiving/reactivating the product later would need the record back.
3,160702726460,body-solid-pro-clubline-sprlft-monolift-attachment-new,Body-Solid Pro Clubline SPRLFT Monolift Attachment (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-pro-clubline-sprlft-monolift-new,Medium - archiving/reactivating the product later would need the record back.
3,136366653756,body-solid-psm-144-x-powerline-smith-machine-new,Body-Solid PSM144X Powerline Smith Machine (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-psm144x-powerline-smith-machine-new,Medium - archiving/reactivating the product later would need the record back.
3,136366424380,body-solid-psm-1442-xs-powerline-smith-machine-system-new,Body-Solid PSM1442XS Powerline Smith Machine System (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-psm1442xs-powerline-smith-machine-system-new,Medium - archiving/reactivating the product later would need the record back.
3,140390990140,body-solid-pub-34-doorway-chinning-bar-new,Body Solid PUB34 Doorway Chinning Bar (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-pub34-doorway-chinning-bar-new,Medium - archiving/reactivating the product later would need the record back.
3,135518552380,body-solid-rfm-3-4-blk-3-rubber-equipment-mat-3-x-4-3-4-thick-new,"Body-Solid RFM3-4BLK3 Rubber Equipment Mat 3' x 4', 3/4"" Thick (New)",DISCONNECT (if attached) + ARCHIVE,1,body-solid-rfm3-4blk3-rubber-equipment-mat-3-x-4-3-4-thick-new,Medium - archiving/reactivating the product later would need the record back.
3,135518355772,body-solid-rpb-1-25-standard-weight-plates-1-25-lbs-new,Body Solid RPB1-25 Standard Weight Plates- 1.25 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-rpb1-25-standard-weight-plates-1-25-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,150446932284,body-solid-rpb-10-standard-weight-plates-10-lbs-new,Body Solid RPB10 Standard Weight Plates - 10 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-rpb10-standard-weight-plates-10-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,135518191932,body-solid-rpb-12-5-standard-weight-plates-12-5-lbs-new,Body Solid RPB12-5 Standard Weight Plates - 12.5 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-rpb12-5-standard-weight-plates-12-5-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,135518290236,body-solid-rpb-2-5-standard-weight-plates-2-5-lbs-new,Body Solid RPB2-5 Standard Weight Plates - 2.5 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-rpb2-5-standard-weight-plates-2-5-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,150447522108,body-solid-rpb-20-standard-weight-plates-20-lbs-new,Body Solid RPB20 Standard Weight Plates - 20 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-rpb20-standard-weight-plates-20-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,150447685948,body-solid-rpb-25-standard-weight-plates-25-lbs-new,Body Solid RPB25 Standard Weight Plates - 25 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-rpb25-standard-weight-plates-25-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,150447784252,body-solid-rpb-5-standard-weight-plates-5-lbs-new,Body Solid RPB5 Standard Weight Plates - 5 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-rpb5-standard-weight-plates-5-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,150447849788,body-solid-rpb-50-standard-weight-plates-50-lbs-new,Body Solid RPB50 Standard Weight Plates - 50 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-rpb50-standard-weight-plates-50-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,135518323004,body-solid-rpb-7-5-standard-weight-plates-7-5-lbs-new,Body Solid RPB7-5 Standard Weight Plates - 7.5 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-rpb7-5-standard-weight-plates-7-5-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,136002470204,body-solid-s-2-lat-1-series-ii-lat-pulldown-and-seated-row-new,Body-Solid S2LAT-1 Series II Lat Pulldown and Seated Row (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-s2lat-1-series-ii-lat-pulldown-and-seated-row-new,Medium - archiving/reactivating the product later would need the record back.
3,136002863420,body-solid-s-2-lex-1-series-ii-leg-extension-new,Body-Solid S2LEX-1 Series II Leg Extension (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-s2lex-1-series-ii-leg-extension-new,Medium - archiving/reactivating the product later would need the record back.
3,136356266300,body-solid-sdib-370-bench-rack-combo-new,Body-Solid SDIB370 Bench Rack Combo (New),DISCONNECT (if attached) + ARCHIVE,0,,Low - nothing renders it. Recoverable only from the export in this packet.
3,138185998652,body-solid-sdp-10-rubber-round-dumbbell-10-lbs-new,Body Solid SDP10 Rubber Round Dumbbell 10 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdp10-rubber-round-dumbbell-10-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138186162492,body-solid-sdp-15-rubber-round-dumbbell-15-lbs-new,Body Solid SDP15 Rubber Round Dumbbell 15 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdp15-rubber-round-dumbbell-15-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138186424636,body-solid-sdp-20-rubber-round-dumbbell-20-lbs-new,Body Solid SDP20 Rubber Round Dumbbell 20 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdp20-rubber-round-dumbbell-20-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138186522940,body-solid-sdp-25-rubber-round-dumbbell-25-lbs-new,Body Solid SDP25 Rubber Round Dumbbell 25 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdp25-rubber-round-dumbbell-25-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138186785084,body-solid-sdp-30-rubber-round-dumbbell-30-lbs-new,Body Solid SDP30 Rubber Round Dumbbell 30 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdp30-rubber-round-dumbbell-30-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138186916156,body-solid-sdp-35-rubber-round-dumbbell-35-lbs-new,Body Solid SDP35 Rubber Round Dumbbell 35 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdp35-rubber-round-dumbbell-35-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138187702588,body-solid-sdp-40-rubber-round-dumbbell-40-lbs-new,Body Solid SDP40 Rubber Round Dumbbell 40 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdp40-rubber-round-dumbbell-40-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138187997500,body-solid-sdp-45-rubber-round-dumbbell-45-lbs-new,Body Solid SDP45 Rubber Round Dumbbell 45 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdp45-rubber-round-dumbbell-45-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138188063036,body-solid-sdp-5-rubber-round-dumbbell-5-lbs-new,Body Solid SDP5 Rubber Round Dumbbell 5 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdp5-rubber-round-dumbbell-5-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138188194108,body-solid-sdp-50-rubber-round-dumbbell-50-lbs-new,Body Solid SDP50 Rubber Round Dumbbell 50 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdp50-rubber-round-dumbbell-50-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138188947772,body-solid-sdps-550-rubber-round-dumbbells-5-to-50-lbs-new,Body Solid SDPS550 Rubber Round Dumbbells 5 to 50 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdps550-rubber-round-dumbbells-5-to-50-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138189308220,body-solid-sdps-650-rubber-round-dumbbells-55-to-75-lbs-new,Body Solid SDPS650 Rubber Round Dumbbells 55 to 75 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdps650-rubber-round-dumbbells-55-to-75-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138189537596,body-solid-sdps-900-rubber-round-dumbbells-80-to-100-lbs-new,Body Solid SDPS900 Rubber Round Dumbbells 80 to 100 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdps900-rubber-round-dumbbells-80-to-100-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138191536444,body-solid-sdr-10-rubber-coated-hex-dumbbell-10-lbs-new,Body Solid SDR10 Rubber Coated Hex Dumbbell 10 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr10-rubber-coated-hex-dumbbell-10-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138194452796,body-solid-sdr-100-rubber-coated-hex-dumbbell-100-lbs-new,Body Solid SDR100 Rubber Coated Hex Dumbbell 100 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr100-rubber-coated-hex-dumbbell-100-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138194551100,body-solid-sdr-105-rubber-coated-hex-dumbbell-105-lbs-new,Body Solid SDR105 Rubber Coated Hex Dumbbell 105 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr105-rubber-coated-hex-dumbbell-105-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138194583868,body-solid-sdr-110-rubber-coated-hex-dumbbell-110-lbs-new,Body Solid SDR110 Rubber Coated Hex Dumbbell 110 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr110-rubber-coated-hex-dumbbell-110-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138194682172,body-solid-sdr-115-rubber-coated-hex-dumbbell-115-lbs-new,Body Solid SDR115 Rubber Coated Hex Dumbbell 115 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr115-rubber-coated-hex-dumbbell-115-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138205692220,body-solid-sdr-12-rubber-coated-hex-dumbbell-12-lbs-new,Body Solid SDR12 Rubber Coated Hex Dumbbell 12 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr12-rubber-coated-hex-dumbbell-12-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138205724988,body-solid-sdr-120-rubber-coated-hex-dumbbell-120-lbs-new,Body Solid SDR120 Rubber Coated Hex Dumbbell 120 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr120-rubber-coated-hex-dumbbell-120-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138205790524,body-solid-sdr-15-rubber-coated-hex-dumbbell-15-lbs-new,Body Solid SDR15 Rubber Coated Hex Dumbbell 15 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr15-rubber-coated-hex-dumbbell-15-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138205823292,body-solid-sdr-20-rubber-coated-hex-dumbbell-20-lbs-new,Body Solid SDR20 Rubber Coated Hex Dumbbell 20 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr20-rubber-coated-hex-dumbbell-20-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138205888828,body-solid-sdr-25-rubber-coated-hex-dumbbell-25-lbs-new,Body Solid SDR25 Rubber Coated Hex Dumbbell 25 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr25-rubber-coated-hex-dumbbell-25-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138205921596,body-solid-sdr-3-rubber-coated-hex-dumbbell-3-lbs-new,Body Solid SDR3 Rubber Coated Hex Dumbbell 3 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr3-rubber-coated-hex-dumbbell-3-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138205954364,body-solid-sdr-30-rubber-coated-hex-dumbbell-30-lbs-new,Body Solid SDR30 Rubber Coated Hex Dumbbell 30 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr30-rubber-coated-hex-dumbbell-30-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138205987132,body-solid-sdr-35-rubber-coated-hex-dumbbell-35-lbs-new,Body Solid SDR35 Rubber Coated Hex Dumbbell 35 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr35-rubber-coated-hex-dumbbell-35-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138206019900,body-solid-sdr-40-rubber-coated-hex-dumbbell-40-lbs-new,Body Solid SDR40 Rubber Coated Hex Dumbbell 40 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr40-rubber-coated-hex-dumbbell-40-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138206150972,body-solid-sdr-45-rubber-coated-hex-dumbbell-45-lbs-new,Body Solid SDR45 Rubber Coated Hex Dumbbell 45 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr45-rubber-coated-hex-dumbbell-45-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138206183740,body-solid-sdr-5-rubber-coated-hex-dumbbell-5-lbs-new,Body Solid SDR5 Rubber Coated Hex Dumbbell 5 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr5-rubber-coated-hex-dumbbell-5-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138206282044,body-solid-sdr-50-rubber-coated-hex-dumbbell-50-lbs-new,Body Solid SDR50 Rubber Coated Hex Dumbbell 50 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr50-rubber-coated-hex-dumbbell-50-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138206347580,body-solid-sdr-55-rubber-coated-hex-dumbbell-55-lbs-new,Body Solid SDR55 Rubber Coated Hex Dumbbell 55 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr55-rubber-coated-hex-dumbbell-55-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138206413116,body-solid-sdr-60-rubber-coated-hex-dumbbell-60-lbs-new,Body Solid SDR60 Rubber Coated Hex Dumbbell 60 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr60-rubber-coated-hex-dumbbell-60-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138206445884,body-solid-sdr-65-rubber-coated-hex-dumbbell-65-lbs-new,Body Solid SDR65 Rubber Coated Hex Dumbbell 65 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr65-rubber-coated-hex-dumbbell-65-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138206478652,body-solid-sdr-70-rubber-coated-hex-dumbbell-70-lbs-new,Body Solid SDR70 Rubber Coated Hex Dumbbell 70 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr70-rubber-coated-hex-dumbbell-70-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138206511420,body-solid-sdr-75-rubber-coated-hex-dumbbell-75-lbs-new,Body Solid SDR75 Rubber Coated Hex Dumbbell 75 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr75-rubber-coated-hex-dumbbell-75-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138206544188,body-solid-sdr-8-rubber-coated-hex-dumbbell-8-lbs-new,Body Solid SDR8 Rubber Coated Hex Dumbbell 8 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr8-rubber-coated-hex-dumbbell-8-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138206609724,body-solid-sdr-80-rubber-coated-hex-dumbbell-80-lbs-new,Body Solid SDR80 Rubber Coated Hex Dumbbell 80 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr80-rubber-coated-hex-dumbbell-80-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138206642492,body-solid-sdr-85-rubber-coated-hex-dumbbell-85-lbs-new,Body Solid SDR85 Rubber Coated Hex Dumbbell 85 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr85-rubber-coated-hex-dumbbell-85-lbs-new,Medium - archiving/reactivating the product later would need the record back.
3,138206675260,body-solid-sdr-90-rubber-coated-hex-dumbbell-90-lbs-new,Body Solid SDR90 Rubber Coated Hex Dumbbell 90 lbs. (New),DISCONNECT (if attached) + ARCHIVE,1,body-solid-sdr90-rubber-coated-hex-dumbbell-90-lbs-new,Medium - archiving/reactivating the product later would need the record back.
