product_id,product_gid,handle,title,status,vendor,product_type,created_at,updated_at,publication_id,publication_name,published
9878955950396,gid://shopify/Product/9878955950396,french-fitness-colored-rubber-grip-weight-plate-set-w-7-ft-bar-305-lbs-rack-bench-new,French Fitness Colored Rubber Grip Weight Plate Set w/7 ft Bar 305 lbs + Rack + Bench (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:02:37Z,2026-07-29T21:07:59Z,266740007228,Google & YouTube,TRUE
9878956310844,gid://shopify/Product/9878956310844,sportsart-fitness-6300-institutional-treadmill-remanufactured,SportsArt Fitness 6300 Institutional Treadmill (Remanufactured),ACTIVE,SportsArt,Product Index,2025-01-14T18:03:01Z,2026-08-04T11:01:05Z,266740007228,Google & YouTube,TRUE
9878956867900,gid://shopify/Product/9878956867900,sportsart-fitness-t631-treadmill-remanufactured,SportsArt Fitness T631 Treadmill (Remanufactured),ACTIVE,SportsArt,Product Index,2025-01-14T18:03:31Z,2026-08-04T11:01:06Z,266740007228,Google & YouTube,TRUE
9878957228348,gid://shopify/Product/9878957228348,french-fitness-tbr40-plate-loaded-t-bar-row-new,French Fitness TBR40 Plate Loaded T-Bar Row (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:03:53Z,2026-08-06T18:51:04Z,266740007228,Google & YouTube,TRUE
9878957424956,gid://shopify/Product/9878957424956,sportsart-fitness-6310-hr-club-treadmill-remanufactured,SportsArt Fitness 6310 HR Club Treadmill (Remanufactured),ACTIVE,SportsArt,Product Index,2025-01-14T18:04:00Z,2026-08-04T11:01:04Z,266740007228,Google & YouTube,TRUE
9878957883708,gid://shopify/Product/9878957883708,french-fitness-tbr80-plate-loaded-t-bar-row-new,French Fitness TBR80 Plate Loaded T-Bar Row (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:04:21Z,2026-08-17T12:03:38Z,266740007228,Google & YouTube,TRUE
9878958178620,gid://shopify/Product/9878958178620,life-fitness-t7-0-treadmill-remanufactured,Life Fitness T7-0 Treadmill (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:04:32Z,2026-08-04T11:00:36Z,266740007228,Google & YouTube,TRUE
9878958670140,gid://shopify/Product/9878958670140,french-fitness-ff-tdr-triangle-vertical-10-pair-dumbbell-rack-new,French Fitness FF-TDR Triangle Vertical 10 Pair Dumbbell Rack (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:04:48Z,2026-08-22T02:43:42Z,266740007228,Google & YouTube,TRUE
9878959063356,gid://shopify/Product/9878959063356,french-fitness-cast-iron-kettlebell-100-lbs-new,French Fitness Cast Iron Kettlebell 100 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:04:56Z,2026-08-26T21:16:40Z,266740007228,Google & YouTube,TRUE
9878959128892,gid://shopify/Product/9878959128892,life-fitness-synrgy360xm-remanufactured,Life Fitness SYNRGY360XM (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:04:56Z,2026-07-29T21:07:59Z,266740007228,Google & YouTube,TRUE
9878960111932,gid://shopify/Product/9878960111932,bowflex-treadclimber-tc1000-remanufactured,Bowflex Treadclimber TC1000 (Remanufactured),ACTIVE,Bowflex,Product Index,2025-01-14T18:05:36Z,2026-07-29T21:08:04Z,266740007228,Google & YouTube,TRUE
9878960767292,gid://shopify/Product/9878960767292,bowflex-treadclimber-tc20-remanufactured,Bowflex Treadclimber TC20 (Remanufactured),ACTIVE,Bowflex,Product Index,2025-01-14T18:06:06Z,2026-08-22T02:43:42Z,266740007228,Google & YouTube,TRUE
9878960800060,gid://shopify/Product/9878960800060,life-fitness-synrgy90-cc-new,Life Fitness SYNRGY90 CC (New),ACTIVE,Life Fitness,Product Index,2025-01-14T18:06:07Z,2026-07-29T21:08:03Z,266740007228,Google & YouTube,TRUE
9878962405692,gid://shopify/Product/9878962405692,bowflex-treadclimber-tc3000-exercise-machine-remanufactured,Bowflex Treadclimber TC3000 Exercise Machine (Remanufactured),ACTIVE,Bowflex,Product Index,2025-01-14T18:06:36Z,2026-08-22T01:01:06Z,266740007228,Google & YouTube,TRUE
9878963290428,gid://shopify/Product/9878963290428,bowflex-treadclimber-tc5000-remanufactured,Bowflex Treadclimber TC5000 (Remanufactured),ACTIVE,Bowflex,Product Index,2025-01-14T18:07:07Z,2026-08-22T21:05:09Z,266740007228,Google & YouTube,TRUE
9878964044092,gid://shopify/Product/9878964044092,bowflex-treadclimber-tc5300-exercise-equipment-remanufactured,Bowflex Treadclimber TC5300 Exercise Equipment (Remanufactured),ACTIVE,Bowflex,Product Index,2025-01-14T18:07:37Z,2026-08-22T21:05:09Z,266740007228,Google & YouTube,TRUE
9878964371772,gid://shopify/Product/9878964371772,french-fitness-urethane-olympic-weight-plate-v2-set-190-lbs-new,French Fitness Urethane Olympic Weight Plate V2 Set 190 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:07:46Z,2026-08-06T18:50:58Z,266740007228,Google & YouTube,TRUE
9878964404540,gid://shopify/Product/9878964404540,life-fitness-5500hr-elliptical-remanufactured,Life Fitness 5500HR Elliptical (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:07:46Z,2026-08-04T11:07:56Z,266740007228,Google & YouTube,TRUE
9878965092668,gid://shopify/Product/9878965092668,bowflex-treadclimber-tc5500-stair-climber-remanufactured,Bowflex Treadclimber TC5500 Stair Climber (Remanufactured),ACTIVE,Bowflex,Product Index,2025-01-14T18:08:07Z,2026-07-29T21:08:01Z,266740007228,Google & YouTube,TRUE
9878965125436,gid://shopify/Product/9878965125436,french-fitness-cast-iron-kettlebell-set-5-30-lbs-new,French Fitness Cast Iron Kettlebell Set 5-30 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:08:08Z,2026-08-26T21:16:40Z,266740007228,Google & YouTube,TRUE
9878965256508,gid://shopify/Product/9878965256508,life-fitness-life-cycle-5500-recumbent-bike-remanufactured,Life Fitness Life Cycle 5500 Recumbent Bike (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:08:13Z,2026-07-29T21:08:03Z,266740007228,Google & YouTube,TRUE
9878965911868,gid://shopify/Product/9878965911868,bowflex-treadclimber-tc6000-stair-machine-remanufactured,Bowflex Treadclimber TC6000 Stair Machine (Remanufactured),ACTIVE,Bowflex,Product Index,2025-01-14T18:08:36Z,2026-07-29T21:08:03Z,266740007228,Google & YouTube,TRUE
9878965977404,gid://shopify/Product/9878965977404,life-fitness-90t-treadmill-remanufactured,Life Fitness 90T Treadmill (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:08:40Z,2026-08-04T11:00:16Z,266740007228,Google & YouTube,TRUE
9878966206780,gid://shopify/Product/9878966206780,french-fitness-cast-iron-kettlebell-55-lbs-new,French Fitness Cast Iron Kettlebell 55 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:08:47Z,2026-08-26T21:16:40Z,266740007228,Google & YouTube,TRUE
9878966665532,gid://shopify/Product/9878966665532,technogym-cardiowave-700i-w-led-console-remanufactured,Technogym Cardiowave 700i w/LED Console (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T18:09:06Z,2026-08-04T11:03:03Z,266740007228,Google & YouTube,TRUE
9878966698300,gid://shopify/Product/9878966698300,french-fitness-cast-iron-kettlebell-set-5-50-lbs-new,French Fitness Cast Iron Kettlebell Set 5-50 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:09:06Z,2026-08-26T21:16:40Z,266740007228,Google & YouTube,TRUE
9878966763836,gid://shopify/Product/9878966763836,life-fitness-95r-explore-console-recumbent-bike-remanufactured,Life Fitness 95R Explore Console Recumbent Bike (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:09:09Z,2026-07-29T21:08:00Z,266740007228,Google & YouTube,TRUE
9878967222588,gid://shopify/Product/9878967222588,french-fitness-cast-iron-kettlebell-set-5-70-lbs-new,French Fitness Cast Iron Kettlebell Set 5-70 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:09:32Z,2026-08-26T21:16:40Z,266740007228,Google & YouTube,TRUE
9878967288124,gid://shopify/Product/9878967288124,technogym-cardio-wave-700e-w-tv-remanufactured,Technogym Cardio Wave 700e w/TV (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T18:09:35Z,2026-08-04T11:03:02Z,266740007228,Google & YouTube,TRUE
9878967550268,gid://shopify/Product/9878967550268,life-fitness-signature-cable-crossover-cmaco-remanufactured,Life Fitness Signature Cable Crossover CMACO (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:09:41Z,2026-08-22T02:43:41Z,266740007228,Google & YouTube,TRUE
9878967615804,gid://shopify/Product/9878967615804,french-fitness-urethane-olympic-weight-plate-v2-set-260-lbs-new,French Fitness Urethane Olympic Weight Plate V2 Set 260 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:09:42Z,2026-08-19T15:53:14Z,266740007228,Google & YouTube,TRUE
9878967877948,gid://shopify/Product/9878967877948,french-fitness-cast-iron-kettlebell-set-5-80-lbs-new,French Fitness Cast Iron Kettlebell Set 5-80 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:09:58Z,2026-08-26T21:16:40Z,266740007228,Google & YouTube,TRUE
9878968074556,gid://shopify/Product/9878968074556,technogym-cardio-wave-700e-w-unity-1-0-remanufactured,Technogym Cardio Wave 700e w/Unity 1.0 (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T18:10:04Z,2026-08-04T11:03:04Z,266740007228,Google & YouTube,TRUE
9878968205628,gid://shopify/Product/9878968205628,french-fitness-urethane-olympic-weight-plate-v2-35-lbs-black-new,French Fitness Urethane Olympic Weight Plate V2 35 lbs Black (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:10:10Z,2026-08-06T18:50:56Z,266740007228,Google & YouTube,TRUE
9878968500540,gid://shopify/Product/9878968500540,french-fitness-cast-iron-kettlebell-60-lbs-new,French Fitness Cast Iron Kettlebell 60 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:10:23Z,2026-08-26T21:16:40Z,266740007228,Google & YouTube,TRUE
9878968664380,gid://shopify/Product/9878968664380,french-fitness-urethane-olympic-weight-plate-v2-set-350-lbs-new,French Fitness Urethane Olympic Weight Plate V2 Set 350 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:10:31Z,2026-07-29T21:08:03Z,266740007228,Google & YouTube,TRUE
9878968697148,gid://shopify/Product/9878968697148,technogym-cardio-wave-700e-w-visioweb-remanufactured,Technogym Cardio Wave 700e w/Visioweb (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T18:10:34Z,2026-08-04T11:08:52Z,266740007228,Google & YouTube,TRUE
9878969024828,gid://shopify/Product/9878969024828,french-fitness-cast-iron-kettlebell-65-lbs-new,French Fitness Cast Iron Kettlebell 65 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:10:42Z,2026-08-26T21:16:40Z,266740007228,Google & YouTube,TRUE
9878969483580,gid://shopify/Product/9878969483580,french-fitness-urethane-olympic-weight-plate-v2-45-lbs-black-new,French Fitness Urethane Olympic Weight Plate V2 45 lbs Black (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:11:00Z,2026-08-22T02:43:41Z,266740007228,Google & YouTube,TRUE
9878969549116,gid://shopify/Product/9878969549116,french-fitness-cast-iron-kettlebell-70-lbs-new,French Fitness Cast Iron Kettlebell 70 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:11:02Z,2026-08-26T21:16:40Z,266740007228,Google & YouTube,TRUE
9878970007868,gid://shopify/Product/9878970007868,life-fitness-cmdap-cable-motion-dap-signature-series-remanufactured,Life Fitness CMDAP Cable Motion DAP Signature Series (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:11:17Z,2026-07-29T21:07:59Z,266740007228,Google & YouTube,TRUE
9878970270012,gid://shopify/Product/9878970270012,french-fitness-urethane-olympic-weight-plate-v2-set-450-lbs-new,French Fitness Urethane Olympic Weight Plate V2 Set 450 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:11:21Z,2026-08-19T15:53:09Z,266740007228,Google & YouTube,TRUE
9878970335548,gid://shopify/Product/9878970335548,french-fitness-cast-iron-kettlebell-75-lbs-new,French Fitness Cast Iron Kettlebell 75 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:11:22Z,2026-08-26T21:16:40Z,266740007228,Google & YouTube,TRUE
9878970958140,gid://shopify/Product/9878970958140,french-fitness-cast-iron-kettlebell-80-lbs-new,French Fitness Cast Iron Kettlebell 80 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:11:41Z,2026-08-26T21:16:40Z,266740007228,Google & YouTube,TRUE
9878971580732,gid://shopify/Product/9878971580732,french-fitness-cast-iron-kettlebell-85-lbs-new,French Fitness Cast Iron Kettlebell 85 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:12:00Z,2026-08-26T21:16:40Z,266740007228,Google & YouTube,TRUE
9878971908412,gid://shopify/Product/9878971908412,technogym-pure-strength-45-degree-back-hyperextension-bench-remanufactured,Technogym Pure Strength 45 Degree Back Hyperextension Bench (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T18:12:09Z,2026-07-29T21:08:03Z,266740007228,Google & YouTube,TRUE
9878972137788,gid://shopify/Product/9878972137788,french-fitness-cast-iron-kettlebell-90-lbs-new,French Fitness Cast Iron Kettlebell 90 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:12:19Z,2026-08-26T21:16:40Z,266740007228,Google & YouTube,TRUE
9878972694844,gid://shopify/Product/9878972694844,french-fitness-cast-iron-kettlebell-95-lbs-new,French Fitness Cast Iron Kettlebell 95 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:12:39Z,2026-08-26T21:16:40Z,266740007228,Google & YouTube,TRUE
9878972727612,gid://shopify/Product/9878972727612,technogym-artis-climb-unity-remanufactured,Technogym Artis Climb Unity (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T18:12:41Z,2026-07-29T21:08:03Z,266740007228,Google & YouTube,TRUE
9878972924220,gid://shopify/Product/9878972924220,french-fitness-urethane-8-sided-hex-dumbbell-100-lbs-single-new,French Fitness Urethane 8 Sided Hex Dumbbell 100 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:12:47Z,2026-08-06T18:50:52Z,266740007228,Google & YouTube,TRUE
9878973120828,gid://shopify/Product/9878973120828,life-fitness-sm22-dual-adjustable-pulley-remanufactured,Life Fitness SM22 Dual Adjustable Pulley (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:12:51Z,2026-07-29T21:08:03Z,266740007228,Google & YouTube,TRUE
9878973645116,gid://shopify/Product/9878973645116,french-fitness-urethane-8-sided-hex-dumbbell-105-lbs-single-new,French Fitness Urethane 8 Sided Hex Dumbbell 105 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:13:09Z,2026-08-06T18:50:52Z,266740007228,Google & YouTube,TRUE
9878973776188,gid://shopify/Product/9878973776188,technogym-synchro-artis-renew-elliptical-w-unity-2-0-remanufactured,Technogym Synchro Artis Renew Elliptical w/Unity 2.0 (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T18:13:12Z,2026-08-04T11:03:03Z,266740007228,Google & YouTube,TRUE
9878974103868,gid://shopify/Product/9878974103868,french-fitness-cast-iron-olympic-weight-plate-v1-100-lbs-new,French Fitness Cast Iron Olympic Weight Plate V1 100 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:13:19Z,2026-08-07T15:55:08Z,266740007228,Google & YouTube,TRUE
9878974366012,gid://shopify/Product/9878974366012,french-fitness-urethane-8-sided-hex-dumbbell-set-105-130-lbs-new,"French Fitness Urethane 8 Sided Hex Dumbbell Set, 105-130 lbs (New)",ACTIVE,French Fitness,Product Index,2025-01-14T18:13:32Z,2026-07-29T21:07:59Z,266740007228,Google & YouTube,TRUE
9878974726460,gid://shopify/Product/9878974726460,french-fitness-cast-iron-olympic-weight-plate-v1-set-190-lbs-new,French Fitness Cast Iron Olympic Weight Plate V1 Set 190 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:13:41Z,2026-08-15T13:47:47Z,266740007228,Google & YouTube,TRUE
9878974857532,gid://shopify/Product/9878974857532,technogym-artis-synchro-elliptical-w-unity-3-0-console-remanufactured,Technogym Artis Synchro Elliptical w/Unity 3.0 Console (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T18:13:44Z,2026-08-04T11:08:51Z,266740007228,Google & YouTube,TRUE
9878975709500,gid://shopify/Product/9878975709500,french-fitness-urethane-8-sided-hex-dumbbell-110-lbs-single-new,French Fitness Urethane 8 Sided Hex Dumbbell 110 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:14:10Z,2026-08-06T20:01:52Z,266740007228,Google & YouTube,TRUE
9878975840572,gid://shopify/Product/9878975840572,technogym-artis-vario-elliptical-w-unity-3-0-remanufactured,Technogym Artis Vario Elliptical w/Unity 3.0 (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T18:14:16Z,2026-08-18T23:19:28Z,266740007228,Google & YouTube,TRUE
9878976037180,gid://shopify/Product/9878976037180,life-fitness-club-series-abdominal-csa-remanufactured,Life Fitness Club Series Abdominal CSA (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:14:26Z,2026-07-29T21:08:04Z,266740007228,Google & YouTube,TRUE
9878976201020,gid://shopify/Product/9878976201020,french-fitness-urethane-8-sided-hex-dumbbell-115-lbs-single-new,French Fitness Urethane 8 Sided Hex Dumbbell 115 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:14:31Z,2026-08-06T18:50:50Z,266740007228,Google & YouTube,TRUE
9878976266556,gid://shopify/Product/9878976266556,french-fitness-cast-iron-olympic-weight-plate-v1-set-w-7-ft-olympic-bar-235-lbs-new,French Fitness Cast Iron Olympic Weight Plate V1 Set w/7 ft Olympic Bar 235 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:14:32Z,2026-08-06T18:50:50Z,266740007228,Google & YouTube,TRUE
9878976659772,gid://shopify/Product/9878976659772,technogym-excite-vario-1000-w-unity-2-0-console-remanufactured,Technogym Excite Vario 1000 w/Unity 2.0 Console (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T18:14:46Z,2026-08-04T11:03:01Z,266740007228,Google & YouTube,TRUE
9878977020220,gid://shopify/Product/9878977020220,life-fitness-club-series-back-extension-csbe-remanufactured,Life Fitness Club Series Back Extension CSBE (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:14:56Z,2026-07-29T21:08:01Z,266740007228,Google & YouTube,TRUE
9878977347900,gid://shopify/Product/9878977347900,french-fitness-urethane-8-sided-hex-dumbbell-120-lbs-single-new,French Fitness Urethane 8 Sided Hex Dumbbell 120 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:15:12Z,2026-08-06T20:01:53Z,266740007228,Google & YouTube,TRUE
9878977478972,gid://shopify/Product/9878977478972,technogym-artis-upright-bike-2-0-w-unity-console-remanufactured,Technogym Artis Upright Bike w/Unity 2.0 Console (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T18:15:18Z,2026-08-22T21:05:20Z,266740007228,Google & YouTube,TRUE
9878977642812,gid://shopify/Product/9878977642812,french-fitness-cast-iron-olympic-weight-plate-v1-set-260-lbs-new,French Fitness Cast Iron Olympic Weight Plate V1 Set 260 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:15:24Z,2026-08-06T18:50:49Z,266740007228,Google & YouTube,TRUE
9878977708348,gid://shopify/Product/9878977708348,life-fitness-club-series-chest-press-cscp-remanufactured,Life Fitness Club Series Chest Press CSCP (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:15:25Z,2026-07-29T21:08:03Z,266740007228,Google & YouTube,TRUE
9878977970492,gid://shopify/Product/9878977970492,french-fitness-urethane-8-sided-hex-dumbbell-125-lbs-single-new,French Fitness Urethane 8 Sided Hex Dumbbell 125 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:15:33Z,2026-08-06T18:50:48Z,266740007228,Google & YouTube,TRUE
9878978330940,gid://shopify/Product/9878978330940,technogym-artis-recumbent-bike-w-unity-console-remanufactured,Technogym Artis Recumbent Bike w/Unity Console (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T18:15:46Z,2026-07-29T21:08:00Z,266740007228,Google & YouTube,TRUE
9878978462012,gid://shopify/Product/9878978462012,french-fitness-urethane-8-sided-hex-dumbbell-130-lbs-single-new,French Fitness Urethane 8 Sided Hex Dumbbell 130 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:15:55Z,2026-08-22T02:43:41Z,266740007228,Google & YouTube,TRUE
9878978494780,gid://shopify/Product/9878978494780,life-fitness-club-series-hip-abduction-adduction-remanufactured,Life Fitness Club Series Hip Abduction / Adduction (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:15:55Z,2026-07-29T21:08:01Z,266740007228,Google & YouTube,TRUE
9878979019068,gid://shopify/Product/9878979019068,french-fitness-urethane-8-sided-hex-dumbbell-135-lbs-single-new,French Fitness Urethane 8 Sided Hex Dumbbell 135 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:16:16Z,2026-08-06T18:50:48Z,266740007228,Google & YouTube,TRUE
9878979051836,gid://shopify/Product/9878979051836,technogym-element-abdominal-crunch-remanufactured,Technogym Element Abdominal Crunch (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T18:16:16Z,2026-07-29T21:08:01Z,266740007228,Google & YouTube,TRUE
9878979182908,gid://shopify/Product/9878979182908,french-fitness-cast-iron-olympic-weight-plate-v1-set-w-7-ft-olympic-bar-305-lbs-new,French Fitness Cast Iron Olympic Weight Plate V1 Set w/7 ft Olympic Bar 305 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:16:21Z,2026-08-26T22:29:48Z,266740007228,Google & YouTube,TRUE
9878979313980,gid://shopify/Product/9878979313980,life-fitness-club-series-shoulder-press-cssp-remanufactured,Life Fitness Club Series Shoulder Press CSSP (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:16:24Z,2026-07-29T21:08:01Z,266740007228,Google & YouTube,TRUE
9878979543356,gid://shopify/Product/9878979543356,french-fitness-urethane-8-sided-hex-dumbbell-140-lbs-single-new,French Fitness Urethane 8 Sided Hex Dumbbell 140 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:16:36Z,2026-08-06T20:01:56Z,266740007228,Google & YouTube,TRUE
9878979838268,gid://shopify/Product/9878979838268,technogym-excite-forma-upright-bike-remanufactured,Technogym Excite Forma Upright Bike (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T18:16:47Z,2026-07-29T21:08:03Z,266740007228,Google & YouTube,TRUE
9878980067644,gid://shopify/Product/9878980067644,life-fitness-signature-adj-decline-bench-ab-crunch-remanufactured,Life Fitness Signature Adj Decline Bench / Ab Crunch (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:16:54Z,2026-07-29T21:08:01Z,266740007228,Google & YouTube,TRUE
9878980133180,gid://shopify/Product/9878980133180,french-fitness-urethane-8-sided-hex-dumbbell-145-lbs-single-new,French Fitness Urethane 8 Sided Hex Dumbbell 145 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:16:57Z,2026-08-06T18:50:47Z,266740007228,Google & YouTube,TRUE
9878980460860,gid://shopify/Product/9878980460860,french-fitness-cast-iron-olympic-weight-plate-v1-set-350-lbs-new,French Fitness Cast Iron Olympic Weight Plate V1 Set 350 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:17:13Z,2026-08-22T02:43:41Z,266740007228,Google & YouTube,TRUE
9878980624700,gid://shopify/Product/9878980624700,life-fitness-discover-se3-95r-recumbent-bike-remanufactured,Life Fitness Discover SE3 95R Recumbent Bike (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:17:24Z,2026-08-22T23:01:46Z,266740007228,Google & YouTube,TRUE
9878980821308,gid://shopify/Product/9878980821308,technogym-group-indoor-cycle-remanufactured,Technogym Group Indoor Cycle (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T18:17:29Z,2026-07-29T21:08:03Z,266740007228,Google & YouTube,TRUE
9878981050684,gid://shopify/Product/9878981050684,french-fitness-urethane-8-sided-hex-dumbbell-150-lbs-single-new,French Fitness Urethane 8 Sided Hex Dumbbell 150 lbs - Single (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:17:39Z,2026-08-06T20:01:50Z,266740007228,Google & YouTube,TRUE
9878981247292,gid://shopify/Product/9878981247292,french-fitness-cast-iron-olympic-weight-plate-v1-set-w-7-ft-olympic-bar-395-lbs-new,French Fitness Cast Iron Olympic Weight Plate V1 Set w/7 ft Olympic Bar 395 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:17:49Z,2026-07-29T21:08:03Z,266740007228,Google & YouTube,TRUE
9878981411132,gid://shopify/Product/9878981411132,technogym-artis-total-abdominal-remanufactured,Technogym Artis Total Abdominal (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T18:17:55Z,2026-07-29T21:08:04Z,266740007228,Google & YouTube,TRUE
9878981443900,gid://shopify/Product/9878981443900,life-fitness-discover-se3-95c-upright-bike-remanufactured,Life Fitness Discover SE3 95C Upright Bike (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:17:56Z,2026-08-22T02:43:42Z,266740007228,Google & YouTube,TRUE
9878982164796,gid://shopify/Product/9878982164796,technogym-artis-leg-extension-remanufactured,Technogym Artis Leg Extension (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T18:18:26Z,2026-07-29T21:08:03Z,266740007228,Google & YouTube,TRUE
9878982197564,gid://shopify/Product/9878982197564,life-fitness-discover-se-95x-elevation-elliptical-remanufactured,Life Fitness Discover SE 95X Elevation Elliptical (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:18:26Z,2026-08-04T11:02:36Z,266740007228,Google & YouTube,TRUE
9878982492476,gid://shopify/Product/9878982492476,french-fitness-cast-iron-olympic-weight-plate-v1-set-450-lbs-new,French Fitness Cast Iron Olympic Weight Plate V1 Set 450 lbs (New),ACTIVE,French Fitness,Product Index,2025-01-14T18:18:42Z,2026-07-29T21:08:00Z,266740007228,Google & YouTube,TRUE
9878982951228,gid://shopify/Product/9878982951228,technogym-skillrow-remanufactured,Technogym Skillrow (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T18:18:57Z,2026-08-03T08:26:42Z,266740007228,Google & YouTube,TRUE
9878983377212,gid://shopify/Product/9878983377212,life-fitness-discover-se-95fs-elevation-flexstrider-remanufactured,Life Fitness Discover SE 95FS Elevation Flexstrider (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:19:11Z,2026-08-22T02:43:41Z,266740007228,Google & YouTube,TRUE
9878984196412,gid://shopify/Product/9878984196412,life-fitness-discover-se-95r-elevation-recumbent-bike-remanufactured,Life Fitness Discover SE 95R Elevation Recumbent Bike (Remanufactured),ACTIVE,Life Fitness,Product Index,2025-01-14T18:19:43Z,2026-08-22T02:43:41Z,266740007228,Google & YouTube,TRUE
9878984294716,gid://shopify/Product/9878984294716,technogym-exc-run-500-treadmill-led-remanufactured,Technogym EXC Run 500 Treadmill LED (Remanufactured),ACTIVE,Technogym,Product Index,2025-01-14T18:19:46Z,2026-08-04T10:54:52Z,266740007228,Google & YouTube,TRUE
